CATEGORY,title,alt words,DESC_ID,DESCRIPTION
,wine cork plastic or wooden,corks stoppers,275,"Please place items in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued bag tag. Alternatively, this item is collected at the City's <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Click on the link, then ""Events by Date"" for locations and schedule of events."
,eye glasses,eyeglasses sun glasses sunglasses,275,"Please place items in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued bag tag. Alternatively, this item is collected at the City's <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Click on the link, then ""Events by Date"" for locations and schedule of events."
,cabinets,shelf cubbie wardrobe wooden shelf shelving wall unit entertainment unit hutch china cabinet medicine cabinet,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,dog house,doghouse,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,wine barrel,,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,playpen,play pen,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,splash pool,above ground children s pool plastic swimming pool,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,trampoline,,276,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  Bag tags are not required.  Please take apart or separate large heavy items, so that they are manageable.  Please remove any nails, cut and tie in bundles no longer than 1.2 m (4ft.) and weighing less than 20 kg (44 lbs.)"
,beer bottle can,beer cans bottles,277,"Please place this item in your Blue Bin.  If appropriate, please empty and rinse this item.  All recycling should fit in your Blue Bin with the lid closed.  If you have extra recycling, please keep materials until your next Blue Bin collection.  Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311. Alternatively, alcohol containers can be returned for deposit to the <a href=""http://www.thebeerstore.ca/locations"" target=""_blank"">Beer Store.  "
,wine bottle,,277,"Please place this item in your Blue Bin.  If appropriate, please empty and rinse this item.  All recycling should fit in your Blue Bin with the lid closed.  If you have extra recycling, please keep materials until your next Blue Bin collection.  Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311. Alternatively, alcohol containers can be returned for deposit to the <a href=""http://www.thebeerstore.ca/locations"" target=""_blank"">Beer Store.  "
,liquor bottle,spirits alcohol bottles,277,"Please place this item in your Blue Bin.  If appropriate, please empty and rinse this item.  All recycling should fit in your Blue Bin with the lid closed.  If you have extra recycling, please keep materials until your next Blue Bin collection.  Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311. Alternatively, alcohol containers can be returned for deposit to the <a href=""http://www.thebeerstore.ca/locations"" target=""_blank"">Beer Store.  "
,juice box and other aseptic containers,cartons containers boxes tetra pak aseptic beverages aseptic box,279,"Please place this item in your Blue Bin.  Please remove the straw and discard it in the garbage bin.  All recycling should fit in your Blue Bin with the lid closed.  If you have extra recycling, please keep materials until your next Blue Bin collection.  Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311.  "
,bicycle,bike tricycle tire,280,Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please remove the seat and tires from your bicycle and place in garbage bin. Please set out  item for pick up 0.5 metre (2 feet) away from your Garbage Bin. 
,shovel metal,metal snow shovel,281,Please remove handle from shovel blade.  Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin.
,snow blower,snowblower,282,Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Make sure that all gasoline and oil has been drained and cords are removed.   Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. 
,lawnmower gas electric or push,lawn mower,282,Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Make sure that all gasoline and oil has been drained and cords are removed.   Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. 
,oil filled heater,radiator electric oil filled,282,Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Make sure that all gasoline and oil has been drained and cords are removed.   Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. 
,pool filter,,284,"Please remove the sand, then place the pool filter 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required for oversize items.  "
,metal stake,scrap metal,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,fence wire,chicken wire,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,furnace all metal,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,satellite dish metal,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,shed metal dismantled,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,swing set metal,metal frame hockey net,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,hot water tank empty,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,antenna tower,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,bed frame metal,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,scrap metal,compressor pipes metal weights fireplace grate,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,fireplace metal,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,wood burning stove,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,water heater,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,bathtub metal,bath tub bathtubs,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,ironing board,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,bed spring,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,coat rack metal,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,metal mailbox,,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,plumbing fixtures metal,taps pipes showerhead shower head stalls copper pipe faucet,285,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day. Please break down, bundle and/or tie where possible. For safety reasons, be sure to remove doors from fridges, freezers, ovens and other large appliances. Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin."
,medication,pharmaceuticals medicine pills drugs prescriptions over the counter over the counter medications rubbing alcohol,286,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Household Hazardous Waste Depots</a>.  HHW MUST NOT be included in your Garbage Bin or Blue Bin.  Needles and other sharps should be placed in a sealed container labelled 'Needles'.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also bring items to their nearest pharmacy. For a list of locations check the <a href=""http://healthsteward.ca.""target=""_blank"">Canada Health Products Stewardship Association."
,needle,needles hypodermic sharps lancets syringes,286,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Household Hazardous Waste Depots</a>.  HHW MUST NOT be included in your Garbage Bin or Blue Bin.  Needles and other sharps should be placed in a sealed container labelled 'Needles'.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also bring items to their nearest pharmacy. For a list of locations check the <a href=""http://healthsteward.ca.""target=""_blank"">Canada Health Products Stewardship Association."
,syringe,syringes hypodermic sharps lancets,286,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Household Hazardous Waste Depots</a>.  HHW MUST NOT be included in your Garbage Bin or Blue Bin.  Needles and other sharps should be placed in a sealed container labelled 'Needles'.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also bring items to their nearest pharmacy. For a list of locations check the <a href=""http://healthsteward.ca.""target=""_blank"">Canada Health Products Stewardship Association."
,lancet,lancets sharps,286,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Household Hazardous Waste Depots</a>.  HHW MUST NOT be included in your Garbage Bin or Blue Bin.  Needles and other sharps should be placed in a sealed container labelled 'Needles'.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also bring items to their nearest pharmacy. For a list of locations check the <a href=""http://healthsteward.ca.""target=""_blank"">Canada Health Products Stewardship Association."
,drywall clean painted vinyl or paper covered only,dry wall gyp rock plaster,287," Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,x ray plate,,287," Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,kitchen utensil,parring knife knife paring knife sharp knife utensil carving knife knives fork spoon can opener spatula,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,popcorn maker,,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,nail screw,nail screw nails screws bolts nuts,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,mirror broken,,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,mirror,mirrors glass,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,coffee maker,,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,ceramic dish broken,,288,Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag.  Broken glass and sharp objects can be hazardous to our collections staff.  Please securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag.
,plastic outdoor garbage can,rain barrel,289,"Unwanted garbage cans (metal or plastic) and unwanted blue/grey boxes can be set out as oversize, place sign on container indicating ""For Garbage Pick Up"" (on garbage day no tag required) or taken to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.  The boxes will be recycled."
,blue box grey box,gray box,289,"Unwanted garbage cans (metal or plastic) and unwanted blue/grey boxes can be set out as oversize, place sign on container indicating ""For Garbage Pick Up"" (on garbage day no tag required) or taken to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.  The boxes will be recycled."
,glass bottle jar,bottles containers beverages jar mason jar glass carboy home brewing bottle wine making bottle cooking oil bottle,290,"Please place empty glass bottles and jars with metal lids on in your Blue Bin. Remove rubber dropper lids and place in garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,glass jar,jars mason jar baby food jar,290,"Please place empty glass bottles and jars with metal lids on in your Blue Bin. Remove rubber dropper lids and place in garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic bottle,bottles containers pet pete beverages water cooler bottle plastic carboy vitamin bottle,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,shampoo bottle,bottles,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic beverage container,cans beverages water bottle pop bottle,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic soap bottle,plastic bottles shampoo bottle hdpe pet,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic water bottle,bottles containers pet beverages,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,spray bottle,cleaning spray bottle,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic jug,jugs containers hdpe,291,"Please place empty containers in your Blue Bin, leave lids and sprayers on. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,toilet,toilet bowl toilet tank toilet set toilets one piece toilets bidet porcelain sink ceramic sink,292,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.  Note toilet tanks must be removed from bowl except for one piece toilets."
,cardboard carton,container coated paper cereal box shoe box soda cracker box,293,"Cardboard should be flattened/broken down and placed in your Blue Bin with the lid closed.  For excess amounts please cut/breakdown the cardboard to fit in your blue bin so that the collector can reload the bin and dump the excess carboard.  Cardboard is also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,cardboard large,appliance boxes,293,"Cardboard should be flattened/broken down and placed in your Blue Bin with the lid closed.  For excess amounts please cut/breakdown the cardboard to fit in your blue bin so that the collector can reload the bin and dump the excess carboard.  Cardboard is also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,futon,,294,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Please roll and tie the futon. Bag tags are not required. For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>."
,foam mattress topper,,294,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Please roll and tie the futon. Bag tags are not required. For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>."
,crib,stroller baby stroller baby carriage,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,vacuum cleaner carpet steamer,vacuum,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,luggage,suitcase suit case case baggage,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,trunk or chest,,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,recliner,chair armchair furniture lazy boy lazy boy lazy boy recliner bean bag chair beanbag chair,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,dresser,bureau bureaux furniture,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,desk,table furniture glass table,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,bundle buggy,grocery cart,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,home furnishings,furniture bench stool,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,mattress and box spring,mattresses box springs,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,sofa,sofas couches furniture chesterfield couch,295,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside. Please place these items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up. Bag tags are not required.   For proper set out procedures for items containing  bed bugs, refer to the following link <a href=""http://www.toronto.ca/311/knowledgebase/76/101000697476.html"" target=""_blank"">Bed Bug Guidelines</a>._x000D_
_x000D_
_x000D_
"
,dirt or sod,fill grass sand soil,296,This type of waste is not collected at the curbside or through other City of Toronto programs. Please make arrangements with a company in the private sector specializing in disposing of this type of waste.
,rocks and gravel,,296,This type of waste is not collected at the curbside or through other City of Toronto programs. Please make arrangements with a company in the private sector specializing in disposing of this type of waste.
